id_nilai,nim,kode_matakuliah,nilai_angka,nilai_huruf
4104,240000483,MK03,82.4,C
4105,240003558,MK09,76.46,B+
4106,240002860,MK06,68.18,B
4107,240004753,MK01,66.83,A
4108,240002534,MK06,77.63,B+
4109,240003471,MK01,96.48,A
4110,240004861,MK09,83.86,A
4111,240004293,MK03,63.38,B+
4112,240003339,MK04,65.58,B
4113,240002527,MK05,73.76,A
4114,240004463,MK06,81.94,B+
4115,240002547,MK05,90.59,C
4116,240001754,MK08,67.76,B+
4117,240004422,MK05,96.83,B+
4118,240002249,MK09,93.88,A
4119,240004840,MK10,67.19,C
4120,240000264,MK08,75.77,B+
4121,240001283,MK03,60.81,B+
4122,240004140,MK03,64.42,A
4123,240004946,MK07,94.51,B+
4124,240004992,MK04,88.52,A
4125,240002314,MK10,94.58,A
4126,240001528,MK10,98.21,C
4127,240002286,MK01,71.07,B
4128,240002389,MK10,83.76,A
4129,240004599,MK07,71.24,C
4130,240000846,MK02,80.71,C
4131,240003484,MK04,62.95,A
4132,240003794,MK05,89.59,C
4133,240001498,MK01,97.4,B
4134,240001972,MK01,74.74,B+
4135,240001888,MK04,93.64,A
4136,240003392,MK02,87.99,B
4137,240000511,MK02,97.51,C
4138,240004949,MK03,64.13,B+
4139,240003039,MK09,85.1,B
4140,240003356,MK01,88.07,A
4141,240002146,MK04,64.57,B+
4142,240002437,MK06,69.65,C
4143,240003953,MK03,63.75,B+
4144,240004496,MK02,94.35,C
4145,240001873,MK10,96.08,B+
4146,240002061,MK04,65.78,B+
4147,240001748,MK10,92.38,B+
4148,240003709,MK07,88.7,B+
4149,240003140,MK08,66.85,A
4150,240004032,MK10,61.09,B+
4151,240003728,MK05,88.51,B
4152,240003158,MK06,85.71,A
4153,240002495,MK06,75.89,B+
4154,240002525,MK10,89.21,A
4155,240000310,MK07,85.94,B
4156,240004822,MK04,96.04,B
4157,240004839,MK04,76.47,B
4158,240000282,MK05,70.67,B+
4159,240001818,MK02,76.95,C
4160,240003022,MK06,98.62,B
4161,240000852,MK05,70.17,B
4162,240001393,MK03,60.62,B
4163,240003584,MK01,98.88,A
4164,240002460,MK01,89.13,B+
4165,240003681,MK07,71.17,C
4166,240001030,MK10,67.41,B
4167,240002385,MK10,92.15,C
4168,240002201,MK04,77.61,B
4169,240004644,MK03,88.27,B+
4170,240002319,MK06,70.43,A
4171,240000186,MK03,91.14,B+
4172,240001122,MK02,60.68,B+
4173,240002424,MK02,65.64,C
4174,240003636,MK06,80.22,B+
4175,240004897,MK03,95.09,B
4176,240000506,MK02,85.14,A
4177,240004807,MK01,65.76,B
4178,240003815,MK09,76.23,B
4179,240004004,MK06,69.43,A
4180,240000902,MK05,71.94,A
4181,240004802,MK09,61.2,A
4182,240002564,MK10,65.77,B
4183,240002992,MK07,66.23,B+
4184,240002925,MK03,96.8,C
4185,240001615,MK04,69.47,B
4186,240000629,MK07,87.47,A
4187,240003832,MK05,65.16,C
4188,240002387,MK03,98.14,C
4189,240002879,MK09,85.05,B
4190,240000039,MK03,72.46,C
4191,240000640,MK06,63.1,B
4192,240004741,MK06,63.13,A
4193,240001998,MK02,71.6,C
4194,240001731,MK09,62.88,B+
4195,240000800,MK01,69.98,A
4196,240001773,MK08,61.74,B
4197,240004762,MK09,97.52,B+
4198,240004632,MK10,90.37,B
4199,240001099,MK07,78.91,A
4200,240000733,MK01,66.67,C
4201,240001218,MK03,68.26,B
4202,240003020,MK09,81.5,B
4203,240001464,MK07,92.92,A
4204,240000670,MK08,96.6,B+
4205,240002310,MK10,64.48,B+
4206,240003705,MK08,63.02,C
4207,240002960,MK10,77.7,C
4208,240000407,MK01,94.5,C
4209,240004052,MK07,96.06,C
4210,240000862,MK09,66.83,B
4211,240004951,MK05,82.62,B+
4212,240001331,MK06,72.37,B+
4213,240000625,MK08,66.96,C
4214,240001768,MK06,89.84,B+
4215,240004420,MK04,95.11,A
4216,240001677,MK05,61.89,B+
4217,240003314,MK02,97.64,B
4218,240004717,MK09,91.56,A
4219,240004013,MK02,60.06,B
4220,240003228,MK02,78.93,A
4221,240003347,MK01,79.02,C
4222,240000230,MK02,88.34,B
4223,240000055,MK07,84.9,A
4224,240002923,MK07,80.46,B+
4225,240004689,MK04,67.37,A
4226,240003639,MK04,78.81,B+
4227,240003006,MK08,81.72,B+
4228,240001228,MK05,85.16,B
4229,240004533,MK03,96.28,A
4230,240001999,MK09,98.49,A
4231,240004449,MK04,67.5,A
4232,240002864,MK08,61.26,A
4233,240001322,MK07,92.64,B+
4234,240003790,MK09,81.45,B+
4235,240003632,MK08,70.98,B
4236,240001733,MK06,95.79,A
4237,240002578,MK02,67.6,C
4238,240002903,MK09,84.65,A
4239,240004832,MK01,82.69,B
4240,240001595,MK06,94.38,B+
4241,240003771,MK10,71.08,B+
4242,240000362,MK02,96.7,B
4243,240000650,MK02,65.31,B+
4244,240002490,MK05,92.18,A
4245,240003029,MK07,71.53,C
4246,240000068,MK10,97.49,C
4247,240002813,MK02,75.26,B
4248,240004431,MK05,89.56,B+
4249,240000552,MK05,87.21,B
4250,240002467,MK09,90.64,A
4251,240001173,MK04,62.23,B+
4252,240002379,MK04,69.23,C
4253,240004945,MK09,80.21,A
4254,240000070,MK03,91.1,B
4255,240004143,MK07,91.31,B
4256,240003188,MK01,97.69,C
4257,240001126,MK01,96.37,B
4258,240003464,MK05,94.25,B
4259,240003393,MK06,88.3,C
4260,240004044,MK01,86.89,A
4261,240002650,MK10,92.42,A
4262,240000696,MK08,77.06,A
4263,240002614,MK09,99.73,A
4264,240002222,MK08,80.81,B+
4265,240000313,MK08,67.27,B
4266,240001988,MK06,98.84,B+
4267,240000358,MK03,82.67,B+
4268,240002042,MK05,60.22,C
4269,240000881,MK07,64.62,B
4270,240001479,MK06,80.94,A
4271,240002891,MK07,69.38,B+
4272,240001579,MK03,89.55,B+
4273,240000661,MK01,98.73,C
4274,240002084,MK09,72.46,B
4275,240001881,MK01,70.28,B+
4276,240003473,MK08,63.03,A
4277,240002956,MK01,65.1,B+
4278,240003007,MK02,75.38,C
4279,240004308,MK01,67.45,B
4280,240002708,MK01,87.19,B
4281,240003452,MK03,94.98,A
4282,240004355,MK09,70.25,A
4283,240001523,MK03,60.56,C
4284,240004402,MK05,82.16,C
4285,240002925,MK09,76.69,A
4286,240002397,MK02,97.46,C
4287,240000018,MK01,78.0,C
4288,240001145,MK06,82.96,B+
4289,240003186,MK06,75.94,B+
4290,240003608,MK04,83.48,B
4291,240000831,MK02,88.7,B+
4292,240001020,MK07,99.69,C
4293,240002404,MK08,75.93,B+
4294,240002920,MK04,62.72,B+
4295,240001301,MK09,72.52,A
4296,240003123,MK07,74.44,A
4297,240004566,MK03,61.98,B+
4298,240002629,MK09,88.8,B
4299,240002877,MK09,76.89,B+
4300,240003033,MK08,60.46,B
4301,240002490,MK02,84.77,B+
4302,240000808,MK10,70.96,B
4303,240003221,MK01,74.08,B+
4304,240004260,MK02,76.48,A
4305,240003722,MK08,83.01,C
4306,240002205,MK02,68.74,A
4307,240002514,MK05,67.15,B+
4308,240000342,MK02,96.13,B+
4309,240001603,MK04,84.39,C
4310,240003685,MK02,68.18,B+
4311,240003780,MK04,96.31,C
4312,240000173,MK07,80.78,C
4313,240002610,MK03,65.14,A
4314,240001815,MK03,97.65,C
4315,240001184,MK07,95.98,B
4316,240003761,MK07,61.28,B+
4317,240000350,MK05,90.62,C
4318,240003872,MK03,80.85,B
4319,240001360,MK07,78.22,B+
4320,240001286,MK01,82.66,B
4321,240004917,MK10,69.2,B+
4322,240000805,MK10,62.29,B+
4323,240001290,MK01,94.02,C
4324,240004465,MK06,90.38,A
4325,240004252,MK05,72.2,B
4326,240002130,MK10,68.26,A
4327,240003340,MK01,92.95,A
4328,240003210,MK03,97.16,B
4329,240004943,MK09,96.32,B+
4330,240000947,MK03,73.22,B
4331,240000745,MK03,66.78,B+
4332,240000299,MK09,92.6,C
4333,240003793,MK02,92.44,C
4334,240004312,MK04,72.27,A
4335,240000287,MK06,75.84,B
4336,240003075,MK08,76.81,C
4337,240004498,MK05,84.01,A
4338,240003104,MK03,82.86,C
4339,240001118,MK07,78.73,A
4340,240004422,MK08,78.8,B
4341,240000315,MK07,88.6,C
4342,240000589,MK02,97.13,B+
4343,240001621,MK02,89.77,A
4344,240002712,MK07,79.51,C
4345,240001712,MK06,67.94,B
4346,240001481,MK06,66.7,C
4347,240002630,MK05,80.09,C
4348,240002920,MK05,66.52,A
4349,240002172,MK10,77.4,C
4350,240003687,MK02,76.63,B+
4351,240002030,MK03,71.97,B+
4352,240001426,MK09,93.25,B+
4353,240004291,MK09,76.86,A
4354,240003419,MK07,62.67,C
4355,240000245,MK03,76.72,B
4356,240002494,MK02,92.8,C
4357,240001297,MK05,74.44,B
4358,240003619,MK08,69.41,B
4359,240000341,MK09,77.98,A
4360,240001674,MK01,61.57,B
4361,240003691,MK07,88.69,B
4362,240001225,MK01,65.61,A
4363,240002852,MK04,98.23,A
4364,240002202,MK10,93.36,B
4365,240001905,MK07,77.89,C
4366,240001983,MK10,72.23,C
4367,240001404,MK04,96.74,A
4368,240003089,MK02,99.0,B+
4369,240000697,MK08,88.15,A
4370,240003188,MK02,91.08,B
4371,240001668,MK10,92.34,B+
4372,240003844,MK04,91.49,C
4373,240003466,MK10,88.44,B
4374,240000692,MK02,80.04,B
4375,240001744,MK01,71.99,A
4376,240001418,MK09,68.39,B+
4377,240000755,MK05,98.85,C
4378,240001831,MK02,63.39,B
4379,240002515,MK05,83.43,B
4380,240001047,MK08,62.03,C
4381,240004853,MK04,86.92,B+
4382,240004315,MK08,66.34,C
4383,240004947,MK10,61.28,B
4384,240002026,MK02,93.73,B
4385,240000041,MK01,82.03,C
4386,240004407,MK09,61.04,C
4387,240002393,MK07,84.43,A
4388,240002692,MK09,64.9,A
4389,240004528,MK02,85.44,C
4390,240000422,MK10,89.79,B+
4391,240004744,MK06,92.93,C
4392,240004969,MK03,80.34,B+
4393,240002635,MK08,71.07,B+
4394,240000930,MK06,93.02,B
4395,240000097,MK05,61.89,C
4396,240001066,MK10,90.46,C
4397,240004139,MK07,90.14,A
4398,240000009,MK06,99.19,B
4399,240000912,MK06,82.54,B
4400,240001530,MK05,79.59,B
4401,240001039,MK10,75.35,C
4402,240004080,MK02,79.16,B
4403,240000012,MK04,83.36,B
4404,240003753,MK08,90.51,B+
4405,240003511,MK02,95.91,B+
4406,240001288,MK08,76.14,A
4407,240003360,MK05,60.87,C
4408,240001124,MK02,95.44,B
4409,240002668,MK09,98.78,C
4410,240000395,MK10,83.46,B+
4411,240000356,MK01,76.95,A
4412,240003130,MK04,83.17,A
4413,240000675,MK04,90.33,B+
4414,240002882,MK03,96.29,B
4415,240001861,MK04,74.41,C
4416,240004023,MK10,97.47,B+
4417,240003041,MK07,78.28,C
4418,240002918,MK10,82.01,A
4419,240002585,MK07,74.8,C
4420,240001128,MK10,89.58,B
4421,240003243,MK09,79.19,B+
4422,240001533,MK02,81.04,C
4423,240004628,MK04,76.89,B
4424,240000972,MK06,89.93,A
4425,240002235,MK04,94.94,A
4426,240002895,MK07,88.8,B
4427,240003537,MK01,63.47,B+
4428,240002667,MK01,91.3,B
4429,240004128,MK05,86.39,B
4430,240002330,MK01,99.16,A
4431,240002331,MK04,95.22,B+
4432,240000834,MK10,75.35,B
4433,240004445,MK06,83.32,B
4434,240002510,MK04,83.28,A
4435,240001116,MK02,74.66,C
4436,240003461,MK06,96.11,A
4437,240004117,MK01,96.11,B
4438,240000660,MK04,76.63,A
4439,240004029,MK09,93.9,B+
4440,240003879,MK03,62.59,A
4441,240004479,MK10,87.99,C
4442,240003375,MK03,62.83,B
4443,240004758,MK10,78.12,A
4444,240001191,MK03,89.2,B+
4445,240001091,MK09,63.3,C
4446,240003852,MK07,87.39,A
4447,240000368,MK08,69.91,B
4448,240002757,MK08,93.91,C
4449,240004462,MK04,65.59,B+
4450,240003256,MK09,72.64,A
4451,240004390,MK01,81.41,B
4452,240000913,MK01,96.5,B+
4453,240001190,MK02,90.45,B+
4454,240000696,MK09,78.11,A
4455,240002796,MK02,84.56,B+
4456,240003052,MK05,93.89,A
4457,240000363,MK08,68.55,C
4458,240001323,MK03,63.27,C
4459,240004761,MK08,75.02,C
4460,240004152,MK06,83.62,C
4461,240003766,MK05,76.8,B
4462,240003140,MK09,76.81,A
4463,240004476,MK02,98.79,B
4464,240001897,MK06,97.76,A
4465,240002193,MK09,67.67,B
4466,240004937,MK02,92.27,B+
4467,240002054,MK07,68.04,B+
4468,240000152,MK07,86.86,B+
4469,240002901,MK03,96.36,B+
4470,240003353,MK04,90.81,C
4471,240001768,MK02,97.08,B+
4472,240003189,MK04,79.39,B
4473,240001428,MK04,82.23,B
4474,240000215,MK06,63.65,B
4475,240004426,MK02,68.7,B+
4476,240002827,MK02,64.73,C
4477,240003966,MK03,66.45,B
4478,240004544,MK08,67.98,B
4479,240000696,MK03,85.9,B
4480,240000291,MK01,70.23,C
4481,240000527,MK01,61.47,A
4482,240001461,MK04,78.14,A
4483,240001735,MK01,95.52,C
4484,240000963,MK09,64.69,B
4485,240004511,MK10,82.52,B
4486,240004794,MK01,81.89,A
4487,240003182,MK07,95.12,C
4488,240002995,MK09,85.89,A
4489,240000444,MK04,83.59,C
4490,240001396,MK04,77.27,C
4491,240000719,MK07,78.07,A
4492,240000583,MK02,98.79,B
4493,240004064,MK05,69.88,C
4494,240000053,MK02,69.76,A
4495,240000636,MK03,63.0,C
4496,240003536,MK07,63.07,C
4497,240002533,MK09,87.41,A
4498,240000171,MK10,61.71,B+
4499,240004663,MK05,90.06,B
4500,240001412,MK01,93.6,A
4501,240004015,MK09,88.18,C
4502,240003517,MK05,65.34,C
4503,240003283,MK10,69.74,A
4504,240004678,MK07,84.49,A
4505,240004686,MK03,98.8,C
4506,240003483,MK02,83.06,A
4507,240000136,MK05,61.31,B
4508,240004089,MK03,80.14,B
4509,240002115,MK09,75.55,B+
4510,240002734,MK02,88.42,B+
4511,240002362,MK03,88.12,C
4512,240003436,MK07,72.66,B
4513,240002462,MK06,61.65,C
4514,240002275,MK09,96.7,C
4515,240001459,MK04,99.32,C
4516,240002062,MK03,81.26,A
4517,240001414,MK08,90.86,C
4518,240002220,MK09,64.96,B+
4519,240000574,MK04,95.73,A
4520,240000109,MK10,77.88,A
4521,240002909,MK06,69.47,B
4522,240002199,MK05,93.54,C
4523,240004339,MK07,68.54,B
4524,240000996,MK07,80.93,C
4525,240000200,MK05,97.16,A
4526,240002726,MK05,86.06,B
4527,240004221,MK03,84.16,B+
4528,240003433,MK02,84.52,A
4529,240004429,MK06,61.89,B+
4530,240000293,MK02,60.88,A
4531,240001191,MK01,95.87,A
4532,240001711,MK05,74.14,B+
4533,240004036,MK02,75.87,B+
4534,240003188,MK08,62.06,B
4535,240004666,MK06,61.28,B
4536,240004881,MK03,85.75,B
4537,240001378,MK05,68.06,B+
4538,240002353,MK01,71.03,C
4539,240001313,MK04,62.81,B+
4540,240000518,MK01,70.27,A
4541,240001621,MK08,86.77,B+
4542,240002801,MK07,99.16,A
4543,240001293,MK05,78.82,C
4544,240004983,MK01,83.39,C
4545,240001953,MK02,75.85,C
4546,240002355,MK06,62.26,A
4547,240002739,MK04,92.01,C
4548,240002193,MK05,82.84,C
4549,240003183,MK04,89.08,B
4550,240000726,MK01,94.45,A
4551,240001671,MK04,77.27,B+
4552,240002429,MK07,98.86,C
4553,240000165,MK05,62.86,C
4554,240004972,MK07,78.98,C
4555,240002889,MK01,89.44,A
4556,240000896,MK03,72.51,B
4557,240002472,MK04,92.46,B
4558,240004153,MK05,88.78,A
4559,240000873,MK05,86.92,C
4560,240002494,MK04,93.4,B+
4561,240002052,MK06,73.43,A
4562,240003454,MK03,84.02,B+
4563,240002402,MK04,89.82,A
4564,240001104,MK07,67.63,B+
4565,240003373,MK08,61.92,B+
4566,240002062,MK10,72.26,B+
4567,240000675,MK06,67.92,B+
4568,240002782,MK03,83.96,A
4569,240001790,MK02,61.35,B+
4570,240002518,MK08,61.66,A
4571,240002322,MK01,64.8,B
4572,240003430,MK09,62.26,C
4573,240000998,MK04,66.64,B+
4574,240000311,MK08,78.88,B+
4575,240001290,MK06,86.62,C
4576,240002739,MK08,60.26,A
4577,240000904,MK04,91.79,B+
4578,240003086,MK07,60.47,A
4579,240004168,MK10,77.86,C
4580,240002183,MK06,61.9,B+
4581,240004535,MK03,62.7,C
4582,240003149,MK01,60.79,B
4583,240001952,MK01,60.3,B
4584,240000686,MK09,68.54,C
4585,240002453,MK09,60.91,B+
4586,240000167,MK09,63.12,B
4587,240002888,MK07,85.46,C
4588,240000629,MK04,74.44,B+
4589,240001794,MK08,80.52,B+
4590,240000236,MK04,65.39,B
4591,240002161,MK04,86.25,A
4592,240000525,MK10,72.83,B
4593,240001174,MK08,89.72,B
4594,240004334,MK01,66.04,A
4595,240004944,MK05,86.78,A
4596,240001699,MK04,80.58,A
4597,240001530,MK06,72.3,C
4598,240000212,MK08,83.89,C
4599,240001472,MK09,78.44,B+
4600,240001291,MK03,64.64,A
4601,240001549,MK07,88.83,A
4602,240004779,MK06,85.8,C
4603,240004141,MK04,93.82,C
4604,240004497,MK03,92.81,B
4605,240002225,MK02,90.42,B+
4606,240002899,MK02,92.31,A
4607,240003947,MK04,61.93,C
4608,240004226,MK03,95.95,C
4609,240001190,MK07,76.09,B
4610,240000335,MK10,92.71,B
4611,240002253,MK09,80.68,A
4612,240002482,MK07,82.1,B+
4613,240002056,MK03,63.71,C
4614,240003180,MK01,91.37,B+
4615,240002445,MK09,82.17,A
4616,240002256,MK09,68.38,C
4617,240003467,MK01,93.5,C
4618,240000428,MK08,81.32,B+
4619,240000934,MK04,62.01,C
4620,240002198,MK05,66.62,B
4621,240000571,MK07,78.58,B
4622,240001080,MK10,69.91,B
4623,240004647,MK03,84.54,B+
4624,240001703,MK05,63.8,B+
4625,240001748,MK08,93.71,B+
4626,240000754,MK03,88.18,A
4627,240003395,MK01,99.72,A
4628,240003101,MK07,66.49,B+
4629,240003523,MK07,69.69,C
4630,240003616,MK05,91.89,C
4631,240004409,MK07,88.56,C
4632,240000302,MK10,74.4,C
4633,240004347,MK10,92.03,C
4634,240004727,MK07,84.88,B+
4635,240002321,MK02,90.22,C
4636,240001832,MK08,63.66,B+
4637,240001275,MK02,76.44,A
4638,240004139,MK10,74.65,B+
4639,240000206,MK10,99.87,C
4640,240000008,MK01,78.91,A
4641,240003520,MK07,68.14,A
4642,240003669,MK05,79.13,C
4643,240000428,MK04,78.98,C
4644,240000873,MK07,85.73,A
4645,240000479,MK09,86.98,A
4646,240000557,MK05,70.4,A
4647,240000200,MK08,96.82,C
4648,240002696,MK06,73.69,B
4649,240002368,MK03,94.19,C
4650,240000497,MK07,87.42,A
4651,240002335,MK06,92.9,C
4652,240003205,MK03,74.35,C
4653,240004265,MK05,73.49,C
4654,240002233,MK04,86.92,B+
4655,240000438,MK01,62.05,A
4656,240004799,MK03,95.35,A
4657,240002361,MK03,68.67,C
4658,240002414,MK07,78.6,B+
4659,240001789,MK06,65.83,B
4660,240001840,MK08,79.3,B+
4661,240002489,MK06,96.92,B+
4662,240002855,MK06,70.77,A
4663,240002705,MK08,89.13,A
4664,240004731,MK01,64.56,B+
4665,240004942,MK04,61.71,B+
4666,240004011,MK01,93.22,B+
4667,240002983,MK06,75.14,B
4668,240000926,MK01,67.53,C
4669,240001632,MK10,61.05,B
4670,240002125,MK10,95.55,C
4671,240003446,MK08,83.13,A
4672,240000401,MK07,95.47,B+
4673,240002830,MK04,70.77,A
4674,240002118,MK09,78.92,B+
4675,240002249,MK06,63.6,B+
4676,240003143,MK07,76.11,A
4677,240000726,MK05,95.15,C
4678,240001402,MK07,95.26,B
4679,240003186,MK07,92.34,A
4680,240001789,MK02,86.01,B
4681,240001374,MK07,79.98,B
4682,240000841,MK10,96.13,B+
4683,240001750,MK10,81.11,B+
4684,240002897,MK09,70.01,B+
4685,240002514,MK03,93.16,B
4686,240000668,MK04,95.75,B+
4687,240004760,MK07,85.14,B+
4688,240002340,MK09,83.82,B
4689,240004044,MK04,91.45,A
4690,240004891,MK05,79.05,B+
4691,240000603,MK03,79.27,C
4692,240002791,MK06,64.27,B+
4693,240002149,MK08,86.9,B+
4694,240002056,MK03,61.66,C
4695,240002249,MK08,88.8,C
4696,240004234,MK06,67.35,A
4697,240000404,MK06,93.05,B+
4698,240000782,MK09,95.47,A
4699,240000074,MK04,67.21,C
4700,240004042,MK05,71.65,C
4701,240001946,MK10,69.76,B+
4702,240001199,MK01,78.22,C
4703,240000186,MK06,72.51,B+
4704,240004765,MK10,68.92,C
4705,240002536,MK02,64.4,B+
4706,240001222,MK03,100.0,B+
4707,240000447,MK01,87.92,B+
4708,240000802,MK01,77.04,B
4709,240001679,MK06,82.48,B+
4710,240001601,MK07,85.01,B
4711,240002217,MK10,63.97,C
4712,240001624,MK01,61.48,C
4713,240002737,MK01,80.71,B+
4714,240002005,MK03,88.05,B+
4715,240003411,MK01,71.1,B+
4716,240004639,MK05,85.45,B+
4717,240001013,MK08,77.02,A
4718,240002997,MK07,85.74,B
4719,240002836,MK07,97.96,B+
4720,240004759,MK02,91.57,B+
4721,240002644,MK06,80.77,C
4722,240001576,MK02,70.56,C
4723,240001152,MK10,87.51,B+
4724,240000810,MK05,81.07,A
4725,240001321,MK05,76.13,C
4726,240002152,MK04,94.48,B+
4727,240004040,MK02,67.72,C
4728,240003193,MK06,73.23,A
4729,240000540,MK07,94.25,B+
4730,240003940,MK09,93.12,B
4731,240001655,MK09,78.31,C
4732,240003620,MK07,93.2,B
4733,240003271,MK06,63.58,B
4734,240000638,MK09,98.04,B+
4735,240001283,MK02,97.3,A
4736,240003671,MK10,74.61,B
4737,240003598,MK08,73.64,B
4738,240003303,MK06,60.05,A
4739,240001188,MK08,94.44,C
4740,240004238,MK08,74.6,A
4741,240001229,MK02,60.72,B
4742,240004060,MK09,89.33,A
4743,240003558,MK03,75.93,C
4744,240003040,MK01,93.94,C
4745,240001385,MK09,79.9,B+
4746,240002715,MK10,65.92,A
4747,240003190,MK05,76.91,C
4748,240000985,MK08,79.96,B+
4749,240000961,MK03,82.85,B+
4750,240004161,MK02,91.6,A
4751,240003009,MK06,93.4,B
4752,240002886,MK07,87.54,B+
4753,240001571,MK09,63.21,B+
4754,240000326,MK08,61.34,C
4755,240000035,MK04,78.0,C
4756,240000193,MK09,99.65,B
4757,240000783,MK09,79.25,A
4758,240004828,MK06,73.18,B+
4759,240000156,MK06,60.61,B+
4760,240002595,MK01,89.13,C
4761,240004673,MK06,65.3,B
4762,240001850,MK06,93.07,B+
4763,240000180,MK08,67.1,A
4764,240002851,MK04,94.52,B
4765,240004090,MK03,88.05,C
4766,240003273,MK06,93.45,B
4767,240001227,MK09,61.42,C
4768,240001605,MK07,84.08,C
4769,240001325,MK09,75.98,A
4770,240001787,MK10,90.59,B+
4771,240000440,MK01,78.71,C
4772,240004626,MK10,95.15,A
4773,240001174,MK03,68.5,B
4774,240002585,MK05,96.83,A
4775,240002000,MK05,78.65,B+
4776,240001237,MK10,99.74,A
4777,240002085,MK09,72.41,C
4778,240003760,MK01,61.5,A
4779,240004245,MK02,84.69,B
4780,240004343,MK06,94.84,B+
4781,240003962,MK08,91.35,C
4782,240004786,MK05,61.97,A
4783,240003538,MK10,66.24,C
4784,240002742,MK08,94.49,C
4785,240000284,MK03,86.33,A
4786,240000505,MK10,97.82,B
4787,240000560,MK02,74.85,C
4788,240002731,MK07,61.45,B
4789,240001228,MK09,82.9,C
4790,240002247,MK04,63.74,C
4791,240000552,MK01,84.86,B+
4792,240004586,MK10,90.35,C
4793,240000300,MK08,97.96,B+
4794,240004018,MK08,71.48,B
4795,240001052,MK06,99.41,A
4796,240000709,MK10,60.72,B
4797,240001964,MK01,92.99,A
4798,240002684,MK07,79.6,B+
4799,240001949,MK02,90.03,A
4800,240004391,MK03,71.55,C
4801,240004152,MK01,83.19,C
4802,240003809,MK09,75.76,B
4803,240004045,MK09,63.52,B+
4804,240001948,MK02,83.52,B+
4805,240001423,MK05,98.1,A
4806,240003385,MK06,72.77,C
4807,240000391,MK09,77.77,B
4808,240000174,MK07,65.27,C
4809,240004349,MK05,97.69,B
4810,240001518,MK10,64.97,B+
4811,240001929,MK04,96.33,B
4812,240004854,MK10,60.54,B+
4813,240002961,MK05,67.71,C
4814,240004538,MK10,91.85,B+
4815,240004515,MK03,82.62,B
4816,240000730,MK01,87.59,C
4817,240002078,MK02,68.85,A
4818,240004867,MK09,90.53,B+
4819,240000548,MK10,84.22,B+
4820,240001834,MK06,81.8,B+
4821,240001898,MK05,64.48,B+
4822,240000000,MK04,96.47,B+
4823,240002328,MK02,74.5,A
4824,240000746,MK03,89.56,C
4825,240002376,MK04,75.97,B+
4826,240001368,MK06,61.22,A
4827,240003295,MK02,83.79,C
4828,240002665,MK02,89.28,B+
4829,240003179,MK10,63.72,B
4830,240002669,MK04,74.57,B
4831,240002085,MK05,79.83,A
4832,240001748,MK08,93.46,C
4833,240001551,MK04,80.24,B
4834,240000912,MK08,78.98,B+
4835,240001037,MK04,87.56,A
4836,240001603,MK09,76.19,C
4837,240002999,MK08,64.67,B
4838,240003486,MK03,69.37,C
4839,240001192,MK10,74.59,B+
4840,240003017,MK02,75.47,A
4841,240004657,MK10,92.05,A
4842,240001196,MK02,70.24,B+
4843,240001890,MK09,81.18,B+
4844,240003151,MK04,99.07,B
4845,240004282,MK01,87.12,B
4846,240004429,MK07,66.57,B+
4847,240002861,MK07,78.89,C
4848,240000644,MK04,99.83,C
4849,240002335,MK05,77.77,A
4850,240003216,MK06,73.85,B
4851,240002563,MK03,85.49,C
4852,240004879,MK04,93.23,B+
4853,240001696,MK06,60.02,B+
4854,240002518,MK07,68.34,B
4855,240003633,MK04,81.9,B
4856,240003961,MK03,70.68,A
4857,240004940,MK01,83.15,B+
4858,240001835,MK06,65.39,C
4859,240004683,MK04,77.32,B+
4860,240004056,MK05,64.18,C
4861,240003046,MK01,60.63,B
4862,240002697,MK04,86.54,A
4863,240000376,MK04,86.77,B
4864,240004562,MK09,62.51,C
4865,240001975,MK02,84.09,A
4866,240002658,MK01,80.12,C
4867,240000279,MK09,62.31,B
4868,240002743,MK07,73.29,A
4869,240003970,MK06,61.35,A
4870,240004339,MK08,91.82,A
4871,240001942,MK05,74.05,A
4872,240002558,MK03,63.72,A
4873,240001158,MK08,92.24,C
4874,240001333,MK07,81.9,A
4875,240002186,MK08,78.85,B+
4876,240004691,MK04,70.39,B+
4877,240003265,MK08,75.87,A
4878,240001377,MK08,80.7,A
4879,240004632,MK07,97.56,B
4880,240004320,MK02,94.93,A
4881,240004341,MK09,80.76,C
4882,240000500,MK05,60.04,A
4883,240003295,MK07,96.96,C
4884,240000096,MK05,90.77,B+
4885,240003111,MK04,71.09,B+
4886,240001202,MK01,76.75,B
4887,240004382,MK03,74.03,B
4888,240004566,MK09,74.47,B+
4889,240001278,MK05,73.91,A
4890,240000138,MK01,81.63,C
4891,240003020,MK08,70.43,B+
4892,240001611,MK01,88.29,A
4893,240004177,MK05,88.22,B
4894,240004403,MK01,64.46,B
4895,240004234,MK02,89.83,C
4896,240002298,MK03,92.08,B+
4897,240000339,MK01,93.4,A
4898,240002467,MK08,70.82,B+
4899,240002843,MK07,88.32,B+
4900,240000885,MK08,62.97,B
4901,240001497,MK08,60.45,A
4902,240001041,MK09,60.46,B+
4903,240000712,MK08,95.57,B
4904,240004533,MK10,73.95,A
4905,240004773,MK05,79.56,C
4906,240004260,MK02,76.6,B
4907,240002827,MK09,61.62,C
4908,240002380,MK01,95.6,A
4909,240000019,MK02,78.68,A
4910,240004679,MK10,69.4,C
4911,240000745,MK06,61.15,A
