id_krs,nim,kode_matakuliah,semester
3220,240007092,MK01,Gasal 2023/2024
3221,240003247,MK04,Gasal 2023/2024
3222,240007007,MK09,Gasal 2023/2024
3223,240002369,MK05,Gasal 2023/2024
3224,240000575,MK09,Gasal 2023/2024
3225,240006319,MK07,Gasal 2023/2024
3226,240001053,MK09,Gasal 2023/2024
3227,240006246,MK06,Gasal 2023/2024
3228,240004764,MK03,Gasal 2023/2024
3229,240004846,MK07,Gasal 2023/2024
3230,240000343,MK02,Gasal 2023/2024
3231,240004674,MK03,Gasal 2023/2024
3232,240002182,MK03,Gasal 2023/2024
3233,240000166,MK02,Gasal 2023/2024
3234,240004821,MK01,Gasal 2023/2024
3235,240003727,MK08,Gasal 2023/2024
3236,240005557,MK05,Gasal 2023/2024
3237,240004168,MK03,Gasal 2023/2024
3238,240005190,MK10,Gasal 2023/2024
3239,240004693,MK06,Gasal 2023/2024
3240,240006959,MK10,Gasal 2023/2024
3241,240001921,MK05,Gasal 2023/2024
3242,240004265,MK09,Gasal 2023/2024
3243,240000489,MK03,Gasal 2023/2024
3244,240004293,MK01,Gasal 2023/2024
3245,240006145,MK02,Gasal 2023/2024
3246,240003056,MK05,Gasal 2023/2024
3247,240002623,MK07,Gasal 2023/2024
3248,240006521,MK09,Gasal 2023/2024
3249,240005215,MK04,Gasal 2023/2024
3250,240004859,MK04,Gasal 2023/2024
3251,240005207,MK08,Gasal 2023/2024
3252,240004355,MK05,Gasal 2023/2024
3253,240003035,MK09,Gasal 2023/2024
3254,240005731,MK07,Gasal 2023/2024
3255,240003768,MK04,Gasal 2023/2024
3256,240001363,MK10,Gasal 2023/2024
3257,240002380,MK03,Gasal 2023/2024
3258,240000156,MK07,Gasal 2023/2024
3259,240000025,MK01,Gasal 2023/2024
3260,240001090,MK05,Gasal 2023/2024
3261,240001026,MK10,Gasal 2023/2024
3262,240004616,MK03,Gasal 2023/2024
3263,240001660,MK05,Gasal 2023/2024
3264,240004556,MK04,Gasal 2023/2024
3265,240000940,MK10,Gasal 2023/2024
3266,240000413,MK09,Gasal 2023/2024
3267,240004956,MK08,Gasal 2023/2024
3268,240003950,MK02,Gasal 2023/2024
3269,240005837,MK10,Gasal 2023/2024
3270,240007205,MK08,Gasal 2023/2024
3271,240006112,MK07,Gasal 2023/2024
3272,240003933,MK08,Gasal 2023/2024
3273,240001171,MK03,Gasal 2023/2024
3274,240003966,MK04,Gasal 2023/2024
3275,240003942,MK02,Gasal 2023/2024
3276,240006011,MK06,Gasal 2023/2024
3277,240002011,MK08,Gasal 2023/2024
3278,240000176,MK07,Gasal 2023/2024
3279,240006056,MK07,Gasal 2023/2024
3280,240000210,MK03,Gasal 2023/2024
3281,240003740,MK09,Gasal 2023/2024
3282,240004271,MK06,Gasal 2023/2024
3283,240003061,MK04,Gasal 2023/2024
3284,240004599,MK03,Gasal 2023/2024
3285,240006268,MK10,Gasal 2023/2024
3286,240002173,MK02,Gasal 2023/2024
3287,240001493,MK08,Gasal 2023/2024
3288,240001485,MK01,Gasal 2023/2024
3289,240003476,MK01,Gasal 2023/2024
3290,240003493,MK04,Gasal 2023/2024
3291,240003018,MK04,Gasal 2023/2024
3292,240006597,MK10,Gasal 2023/2024
3293,240005134,MK04,Gasal 2023/2024
3294,240003447,MK03,Gasal 2023/2024
3295,240004399,MK06,Gasal 2023/2024
3296,240001568,MK02,Gasal 2023/2024
3297,240004726,MK09,Gasal 2023/2024
3298,240002414,MK04,Gasal 2023/2024
3299,240004177,MK08,Gasal 2023/2024
3300,240005147,MK08,Gasal 2023/2024
3301,240001375,MK02,Gasal 2023/2024
3302,240004331,MK09,Gasal 2023/2024
3303,240000332,MK03,Gasal 2023/2024
3304,240001606,MK02,Gasal 2023/2024
3305,240006399,MK10,Gasal 2023/2024
3306,240005458,MK05,Gasal 2023/2024
3307,240006986,MK03,Gasal 2023/2024
3308,240006857,MK02,Gasal 2023/2024
3309,240006928,MK07,Gasal 2023/2024
3310,240002839,MK04,Gasal 2023/2024
3311,240002401,MK10,Gasal 2023/2024
3312,240004784,MK05,Gasal 2023/2024
3313,240001136,MK03,Gasal 2023/2024
3314,240001439,MK04,Gasal 2023/2024
3315,240001693,MK04,Gasal 2023/2024
3316,240003858,MK08,Gasal 2023/2024
3317,240006127,MK07,Gasal 2023/2024
3318,240000130,MK01,Gasal 2023/2024
3319,240002976,MK06,Gasal 2023/2024
3320,240001043,MK05,Gasal 2023/2024
3321,240006762,MK07,Gasal 2023/2024
3322,240000575,MK10,Gasal 2023/2024
3323,240006616,MK08,Gasal 2023/2024
3324,240001419,MK10,Gasal 2023/2024
3325,240002673,MK10,Gasal 2023/2024
3326,240002926,MK03,Gasal 2023/2024
3327,240000811,MK09,Gasal 2023/2024
3328,240004163,MK10,Gasal 2023/2024
3329,240002334,MK10,Gasal 2023/2024
3330,240003276,MK02,Gasal 2023/2024
3331,240002593,MK03,Gasal 2023/2024
3332,240000943,MK07,Gasal 2023/2024
3333,240001066,MK02,Gasal 2023/2024
3334,240003636,MK04,Gasal 2023/2024
3335,240004432,MK04,Gasal 2023/2024
3336,240005306,MK06,Gasal 2023/2024
3337,240004007,MK07,Gasal 2023/2024
3338,240001383,MK05,Gasal 2023/2024
3339,240007102,MK09,Gasal 2023/2024
3340,240000809,MK01,Gasal 2023/2024
3341,240005857,MK04,Gasal 2023/2024
3342,240005340,MK04,Gasal 2023/2024
3343,240003987,MK10,Gasal 2023/2024
3344,240004306,MK05,Gasal 2023/2024
3345,240006379,MK03,Gasal 2023/2024
3346,240000203,MK08,Gasal 2023/2024
3347,240006877,MK08,Gasal 2023/2024
3348,240000005,MK03,Gasal 2023/2024
3349,240003497,MK03,Gasal 2023/2024
3350,240002369,MK02,Gasal 2023/2024
3351,240004156,MK06,Gasal 2023/2024
3352,240004499,MK10,Gasal 2023/2024
3353,240006766,MK02,Gasal 2023/2024
3354,240004132,MK01,Gasal 2023/2024
3355,240000057,MK04,Gasal 2023/2024
3356,240004812,MK02,Gasal 2023/2024
3357,240000585,MK05,Gasal 2023/2024
3358,240004352,MK02,Gasal 2023/2024
3359,240000690,MK01,Gasal 2023/2024
3360,240000694,MK06,Gasal 2023/2024
3361,240000690,MK02,Gasal 2023/2024
3362,240002340,MK02,Gasal 2023/2024
3363,240001085,MK09,Gasal 2023/2024
3364,240004005,MK05,Gasal 2023/2024
3365,240005918,MK02,Gasal 2023/2024
3366,240001756,MK05,Gasal 2023/2024
3367,240005560,MK01,Gasal 2023/2024
3368,240003966,MK10,Gasal 2023/2024
3369,240006592,MK06,Gasal 2023/2024
3370,240001602,MK05,Gasal 2023/2024
3371,240006229,MK08,Gasal 2023/2024
3372,240004792,MK06,Gasal 2023/2024
3373,240001459,MK07,Gasal 2023/2024
3374,240002548,MK05,Gasal 2023/2024
3375,240001997,MK09,Gasal 2023/2024
3376,240000959,MK08,Gasal 2023/2024
3377,240001065,MK10,Gasal 2023/2024
3378,240002245,MK04,Gasal 2023/2024
3379,240000008,MK03,Gasal 2023/2024
3380,240004898,MK06,Gasal 2023/2024
3381,240004299,MK04,Gasal 2023/2024
3382,240003226,MK08,Gasal 2023/2024
3383,240000522,MK10,Gasal 2023/2024
3384,240005781,MK04,Gasal 2023/2024
3385,240004065,MK04,Gasal 2023/2024
3386,240004075,MK05,Gasal 2023/2024
3387,240000288,MK10,Gasal 2023/2024
3388,240006266,MK03,Gasal 2023/2024
3389,240004767,MK06,Gasal 2023/2024
3390,240004192,MK04,Gasal 2023/2024
3391,240004818,MK03,Gasal 2023/2024
3392,240004678,MK07,Gasal 2023/2024
3393,240000026,MK07,Gasal 2023/2024
3394,240000753,MK01,Gasal 2023/2024
3395,240004636,MK07,Gasal 2023/2024
3396,240001376,MK04,Gasal 2023/2024
3397,240005603,MK08,Gasal 2023/2024
3398,240004642,MK04,Gasal 2023/2024
3399,240006267,MK09,Gasal 2023/2024
3400,240002392,MK03,Gasal 2023/2024
3401,240002323,MK01,Gasal 2023/2024
3402,240000080,MK05,Gasal 2023/2024
3403,240004851,MK08,Gasal 2023/2024
3404,240003256,MK07,Gasal 2023/2024
3405,240000585,MK08,Gasal 2023/2024
3406,240002547,MK03,Gasal 2023/2024
3407,240006407,MK02,Gasal 2023/2024
3408,240006099,MK08,Gasal 2023/2024
3409,240004789,MK09,Gasal 2023/2024
3410,240005132,MK07,Gasal 2023/2024
3411,240001884,MK09,Gasal 2023/2024
3412,240003311,MK01,Gasal 2023/2024
3413,240001429,MK05,Gasal 2023/2024
3414,240000534,MK05,Gasal 2023/2024
3415,240001346,MK04,Gasal 2023/2024
3416,240001647,MK01,Gasal 2023/2024
3417,240000114,MK09,Gasal 2023/2024
3418,240002599,MK04,Gasal 2023/2024
3419,240001054,MK02,Gasal 2023/2024
3420,240005062,MK08,Gasal 2023/2024
3421,240006417,MK01,Gasal 2023/2024
3422,240004641,MK05,Gasal 2023/2024
3423,240001776,MK07,Gasal 2023/2024
3424,240004373,MK08,Gasal 2023/2024
3425,240001448,MK07,Gasal 2023/2024
3426,240003389,MK08,Gasal 2023/2024
3427,240004311,MK06,Gasal 2023/2024
3428,240002542,MK03,Gasal 2023/2024
3429,240006022,MK05,Gasal 2023/2024
3430,240002623,MK01,Gasal 2023/2024
3431,240000290,MK01,Gasal 2023/2024
3432,240000537,MK04,Gasal 2023/2024
3433,240000807,MK01,Gasal 2023/2024
3434,240000800,MK08,Gasal 2023/2024
3435,240004597,MK07,Gasal 2023/2024
3436,240000261,MK06,Gasal 2023/2024
3437,240000858,MK09,Gasal 2023/2024
3438,240002456,MK05,Gasal 2023/2024
3439,240003829,MK09,Gasal 2023/2024
3440,240001797,MK07,Gasal 2023/2024
3441,240002809,MK03,Gasal 2023/2024
3442,240000080,MK07,Gasal 2023/2024
3443,240004547,MK04,Gasal 2023/2024
3444,240001143,MK02,Gasal 2023/2024
3445,240003131,MK09,Gasal 2023/2024
3446,240003740,MK02,Gasal 2023/2024
3447,240000655,MK10,Gasal 2023/2024
3448,240004718,MK01,Gasal 2023/2024
3449,240002194,MK03,Gasal 2023/2024
3450,240006065,MK10,Gasal 2023/2024
3451,240004811,MK08,Gasal 2023/2024
3452,240000521,MK03,Gasal 2023/2024
3453,240000664,MK04,Gasal 2023/2024
3454,240003144,MK01,Gasal 2023/2024
3455,240001830,MK02,Gasal 2023/2024
3456,240004509,MK06,Gasal 2023/2024
3457,240000721,MK04,Gasal 2023/2024
3458,240003479,MK07,Gasal 2023/2024
3459,240001326,MK08,Gasal 2023/2024
3460,240000284,MK09,Gasal 2023/2024
3461,240004914,MK01,Gasal 2023/2024
3462,240000547,MK07,Gasal 2023/2024
3463,240005171,MK07,Gasal 2023/2024
3464,240006949,MK06,Gasal 2023/2024
3465,240000754,MK06,Gasal 2023/2024
3466,240004065,MK10,Gasal 2023/2024
3467,240004727,MK04,Gasal 2023/2024
3468,240003506,MK06,Gasal 2023/2024
3469,240007202,MK04,Gasal 2023/2024
3470,240006891,MK06,Gasal 2023/2024
3471,240001415,MK06,Gasal 2023/2024
3472,240001046,MK02,Gasal 2023/2024
3473,240006698,MK08,Gasal 2023/2024
3474,240006371,MK09,Gasal 2023/2024
3475,240001020,MK05,Gasal 2023/2024
3476,240002231,MK03,Gasal 2023/2024
3477,240005322,MK04,Gasal 2023/2024
3478,240002776,MK10,Gasal 2023/2024
3479,240000624,MK10,Gasal 2023/2024
3480,240001879,MK07,Gasal 2023/2024
3481,240004163,MK02,Gasal 2023/2024
3482,240005087,MK01,Gasal 2023/2024
3483,240001676,MK06,Gasal 2023/2024
3484,240004630,MK05,Gasal 2023/2024
3485,240000811,MK01,Gasal 2023/2024
3486,240000860,MK08,Gasal 2023/2024
3487,240006137,MK01,Gasal 2023/2024
3488,240002489,MK03,Gasal 2023/2024
3489,240004098,MK03,Gasal 2023/2024
3490,240005366,MK09,Gasal 2023/2024
3491,240002853,MK10,Gasal 2023/2024
3492,240002392,MK04,Gasal 2023/2024
3493,240004901,MK01,Gasal 2023/2024
3494,240004743,MK09,Gasal 2023/2024
3495,240002847,MK08,Gasal 2023/2024
3496,240007238,MK08,Gasal 2023/2024
3497,240001840,MK02,Gasal 2023/2024
3498,240002760,MK05,Gasal 2023/2024
3499,240002852,MK04,Gasal 2023/2024
3500,240001720,MK02,Gasal 2023/2024
3501,240004132,MK03,Gasal 2023/2024
3502,240001066,MK03,Gasal 2023/2024
3503,240000037,MK04,Gasal 2023/2024
3504,240006589,MK08,Gasal 2023/2024
3505,240002583,MK09,Gasal 2023/2024
3506,240004381,MK07,Gasal 2023/2024
3507,240004502,MK03,Gasal 2023/2024
3508,240000563,MK04,Gasal 2023/2024
3509,240004382,MK08,Gasal 2023/2024
3510,240004177,MK08,Gasal 2023/2024
3511,240002267,MK04,Gasal 2023/2024
3512,240001883,MK07,Gasal 2023/2024
3513,240006141,MK05,Gasal 2023/2024
3514,240006803,MK01,Gasal 2023/2024
3515,240002407,MK01,Gasal 2023/2024
3516,240004740,MK08,Gasal 2023/2024
3517,240006355,MK05,Gasal 2023/2024
3518,240002677,MK09,Gasal 2023/2024
3519,240002086,MK10,Gasal 2023/2024
3520,240001053,MK10,Gasal 2023/2024
3521,240001526,MK08,Gasal 2023/2024
3522,240001082,MK02,Gasal 2023/2024
3523,240004391,MK04,Gasal 2023/2024
3524,240001914,MK02,Gasal 2023/2024
3525,240004754,MK04,Gasal 2023/2024
3526,240004120,MK03,Gasal 2023/2024
3527,240003498,MK04,Gasal 2023/2024
3528,240002498,MK04,Gasal 2023/2024
3529,240002528,MK02,Gasal 2023/2024
3530,240001041,MK09,Gasal 2023/2024
3531,240002732,MK10,Gasal 2023/2024
3532,240002289,MK08,Gasal 2023/2024
3533,240000401,MK03,Gasal 2023/2024
3534,240007222,MK06,Gasal 2023/2024
3535,240000783,MK02,Gasal 2023/2024
3536,240007224,MK01,Gasal 2023/2024
3537,240000510,MK07,Gasal 2023/2024
3538,240001188,MK09,Gasal 2023/2024
3539,240004139,MK03,Gasal 2023/2024
3540,240004009,MK10,Gasal 2023/2024
3541,240003230,MK10,Gasal 2023/2024
3542,240003611,MK04,Gasal 2023/2024
3543,240001957,MK06,Gasal 2023/2024
3544,240002043,MK04,Gasal 2023/2024
3545,240001887,MK09,Gasal 2023/2024
3546,240002111,MK01,Gasal 2023/2024
3547,240000793,MK02,Gasal 2023/2024
3548,240006099,MK04,Gasal 2023/2024
3549,240002726,MK09,Gasal 2023/2024
3550,240002340,MK01,Gasal 2023/2024
3551,240004335,MK04,Gasal 2023/2024
3552,240005345,MK09,Gasal 2023/2024
3553,240000691,MK03,Gasal 2023/2024
3554,240000239,MK08,Gasal 2023/2024
3555,240005565,MK05,Gasal 2023/2024
3556,240004807,MK10,Gasal 2023/2024
3557,240004533,MK05,Gasal 2023/2024
3558,240000413,MK01,Gasal 2023/2024
3559,240001538,MK08,Gasal 2023/2024
3560,240004208,MK08,Gasal 2023/2024
3561,240006473,MK01,Gasal 2023/2024
3562,240005485,MK04,Gasal 2023/2024
3563,240006241,MK10,Gasal 2023/2024
3564,240006048,MK03,Gasal 2023/2024
3565,240004197,MK03,Gasal 2023/2024
3566,240003817,MK08,Gasal 2023/2024
3567,240004214,MK01,Gasal 2023/2024
3568,240004477,MK07,Gasal 2023/2024
3569,240001990,MK05,Gasal 2023/2024
3570,240002208,MK06,Gasal 2023/2024
3571,240000501,MK01,Gasal 2023/2024
3572,240004042,MK08,Gasal 2023/2024
3573,240000040,MK06,Gasal 2023/2024
3574,240002142,MK03,Gasal 2023/2024
3575,240006457,MK03,Gasal 2023/2024
3576,240000996,MK05,Gasal 2023/2024
3577,240004100,MK01,Gasal 2023/2024
3578,240003927,MK05,Gasal 2023/2024
3579,240001510,MK07,Gasal 2023/2024
3580,240003090,MK07,Gasal 2023/2024
3581,240001381,MK05,Gasal 2023/2024
3582,240001086,MK07,Gasal 2023/2024
3583,240003006,MK10,Gasal 2023/2024
3584,240005886,MK03,Gasal 2023/2024
3585,240005756,MK03,Gasal 2023/2024
3586,240001562,MK04,Gasal 2023/2024
3587,240003886,MK09,Gasal 2023/2024
3588,240003687,MK05,Gasal 2023/2024
3589,240005666,MK09,Gasal 2023/2024
3590,240001227,MK03,Gasal 2023/2024
3591,240000124,MK01,Gasal 2023/2024
3592,240001783,MK02,Gasal 2023/2024
3593,240002760,MK09,Gasal 2023/2024
3594,240003493,MK08,Gasal 2023/2024
3595,240001762,MK08,Gasal 2023/2024
3596,240004652,MK10,Gasal 2023/2024
3597,240006148,MK06,Gasal 2023/2024
3598,240002419,MK07,Gasal 2023/2024
3599,240000888,MK01,Gasal 2023/2024
3600,240000114,MK04,Gasal 2023/2024
3601,240004314,MK09,Gasal 2023/2024
3602,240004170,MK04,Gasal 2023/2024
3603,240001914,MK07,Gasal 2023/2024
3604,240000705,MK02,Gasal 2023/2024
3605,240003929,MK03,Gasal 2023/2024
3606,240003983,MK04,Gasal 2023/2024
3607,240003791,MK01,Gasal 2023/2024
3608,240002389,MK03,Gasal 2023/2024
3609,240001356,MK02,Gasal 2023/2024
3610,240003661,MK03,Gasal 2023/2024
3611,240000941,MK06,Gasal 2023/2024
3612,240004395,MK04,Gasal 2023/2024
3613,240004245,MK01,Gasal 2023/2024
3614,240004139,MK06,Gasal 2023/2024
3615,240004579,MK02,Gasal 2023/2024
3616,240002728,MK07,Gasal 2023/2024
3617,240002110,MK04,Gasal 2023/2024
3618,240003681,MK06,Gasal 2023/2024
3619,240001351,MK05,Gasal 2023/2024
3620,240003840,MK04,Gasal 2023/2024
3621,240007090,MK04,Gasal 2023/2024
3622,240000057,MK06,Gasal 2023/2024
3623,240001383,MK08,Gasal 2023/2024
3624,240002060,MK03,Gasal 2023/2024
3625,240003783,MK06,Gasal 2023/2024
3626,240002115,MK04,Gasal 2023/2024
3627,240002662,MK07,Gasal 2023/2024
3628,240000567,MK07,Gasal 2023/2024
3629,240002195,MK02,Gasal 2023/2024
3630,240000613,MK07,Gasal 2023/2024
3631,240003492,MK10,Gasal 2023/2024
3632,240000559,MK10,Gasal 2023/2024
3633,240000552,MK01,Gasal 2023/2024
3634,240002697,MK09,Gasal 2023/2024
3635,240005163,MK05,Gasal 2023/2024
3636,240000164,MK10,Gasal 2023/2024
3637,240002588,MK08,Gasal 2023/2024
3638,240004777,MK03,Gasal 2023/2024
3639,240002320,MK07,Gasal 2023/2024
3640,240000839,MK05,Gasal 2023/2024
3641,240003112,MK03,Gasal 2023/2024
3642,240003617,MK10,Gasal 2023/2024
3643,240002450,MK09,Gasal 2023/2024
3644,240004788,MK07,Gasal 2023/2024
3645,240001317,MK07,Gasal 2023/2024
3646,240000233,MK09,Gasal 2023/2024
3647,240003701,MK10,Gasal 2023/2024
3648,240006275,MK02,Gasal 2023/2024
3649,240004029,MK02,Gasal 2023/2024
3650,240001174,MK01,Gasal 2023/2024
3651,240003645,MK03,Gasal 2023/2024
3652,240002804,MK02,Gasal 2023/2024
3653,240003862,MK08,Gasal 2023/2024
3654,240002444,MK02,Gasal 2023/2024
3655,240004155,MK01,Gasal 2023/2024
3656,240000133,MK03,Gasal 2023/2024
3657,240005747,MK05,Gasal 2023/2024
3658,240006098,MK07,Gasal 2023/2024
3659,240000085,MK06,Gasal 2023/2024
3660,240002039,MK06,Gasal 2023/2024
3661,240000885,MK04,Gasal 2023/2024
3662,240002827,MK10,Gasal 2023/2024
3663,240002618,MK09,Gasal 2023/2024
3664,240000624,MK01,Gasal 2023/2024
3665,240002446,MK01,Gasal 2023/2024
3666,240002118,MK01,Gasal 2023/2024
3667,240004616,MK07,Gasal 2023/2024
3668,240005779,MK03,Gasal 2023/2024
3669,240003217,MK07,Gasal 2023/2024
3670,240005983,MK07,Gasal 2023/2024
3671,240001420,MK10,Gasal 2023/2024
3672,240005507,MK06,Gasal 2023/2024
3673,240000114,MK03,Gasal 2023/2024
3674,240007030,MK09,Gasal 2023/2024
3675,240004777,MK05,Gasal 2023/2024
3676,240006716,MK06,Gasal 2023/2024
3677,240002576,MK04,Gasal 2023/2024
3678,240001984,MK10,Gasal 2023/2024
3679,240002204,MK09,Gasal 2023/2024
3680,240004794,MK08,Gasal 2023/2024
3681,240005937,MK01,Gasal 2023/2024
3682,240006863,MK10,Gasal 2023/2024
3683,240003116,MK10,Gasal 2023/2024
3684,240004995,MK01,Gasal 2023/2024
3685,240001897,MK07,Gasal 2023/2024
3686,240002251,MK10,Gasal 2023/2024
3687,240002885,MK09,Gasal 2023/2024
3688,240001034,MK07,Gasal 2023/2024
3689,240005362,MK09,Gasal 2023/2024
3690,240006800,MK03,Gasal 2023/2024
3691,240006313,MK03,Gasal 2023/2024
3692,240001292,MK08,Gasal 2023/2024
3693,240003321,MK07,Gasal 2023/2024
3694,240004543,MK05,Gasal 2023/2024
3695,240000248,MK06,Gasal 2023/2024
3696,240005073,MK08,Gasal 2023/2024
3697,240001938,MK03,Gasal 2023/2024
3698,240001157,MK01,Gasal 2023/2024
3699,240000502,MK01,Gasal 2023/2024
3700,240005325,MK06,Gasal 2023/2024
3701,240002370,MK08,Gasal 2023/2024
3702,240002422,MK01,Gasal 2023/2024
3703,240004813,MK01,Gasal 2023/2024
3704,240003938,MK01,Gasal 2023/2024
3705,240003466,MK07,Gasal 2023/2024
3706,240002774,MK09,Gasal 2023/2024
3707,240001303,MK10,Gasal 2023/2024
3708,240004250,MK10,Gasal 2023/2024
3709,240002631,MK08,Gasal 2023/2024
3710,240002141,MK05,Gasal 2023/2024
3711,240001817,MK05,Gasal 2023/2024
3712,240001891,MK10,Gasal 2023/2024
3713,240000677,MK05,Gasal 2023/2024
3714,240007090,MK02,Gasal 2023/2024
3715,240000948,MK05,Gasal 2023/2024
3716,240001718,MK08,Gasal 2023/2024
3717,240002663,MK02,Gasal 2023/2024
3718,240001322,MK05,Gasal 2023/2024
3719,240004149,MK09,Gasal 2023/2024
3720,240006078,MK02,Gasal 2023/2024
3721,240000070,MK10,Gasal 2023/2024
3722,240002025,MK02,Gasal 2023/2024
3723,240000603,MK02,Gasal 2023/2024
3724,240004567,MK03,Gasal 2023/2024
3725,240006682,MK03,Gasal 2023/2024
3726,240003062,MK06,Gasal 2023/2024
3727,240000324,MK01,Gasal 2023/2024
3728,240002801,MK07,Gasal 2023/2024
3729,240005737,MK08,Gasal 2023/2024
3730,240001123,MK06,Gasal 2023/2024
3731,240001555,MK02,Gasal 2023/2024
3732,240006529,MK10,Gasal 2023/2024
3733,240002211,MK02,Gasal 2023/2024
3734,240000927,MK10,Gasal 2023/2024
3735,240000560,MK08,Gasal 2023/2024
3736,240006361,MK03,Gasal 2023/2024
3737,240001727,MK03,Gasal 2023/2024
3738,240005152,MK06,Gasal 2023/2024
3739,240005623,MK07,Gasal 2023/2024
3740,240006295,MK05,Gasal 2023/2024
3741,240002038,MK05,Gasal 2023/2024
3742,240001832,MK09,Gasal 2023/2024
3743,240006544,MK03,Gasal 2023/2024
3744,240001840,MK03,Gasal 2023/2024
3745,240000885,MK01,Gasal 2023/2024
3746,240005640,MK03,Gasal 2023/2024
3747,240001938,MK06,Gasal 2023/2024
3748,240000834,MK05,Gasal 2023/2024
3749,240001727,MK04,Gasal 2023/2024
3750,240001355,MK09,Gasal 2023/2024
3751,240001879,MK06,Gasal 2023/2024
3752,240004120,MK04,Gasal 2023/2024
3753,240004520,MK08,Gasal 2023/2024
3754,240002965,MK01,Gasal 2023/2024
3755,240001929,MK04,Gasal 2023/2024
3756,240004418,MK04,Gasal 2023/2024
3757,240002302,MK04,Gasal 2023/2024
3758,240001419,MK04,Gasal 2023/2024
3759,240004189,MK10,Gasal 2023/2024
3760,240006422,MK06,Gasal 2023/2024
3761,240002967,MK10,Gasal 2023/2024
3762,240004982,MK03,Gasal 2023/2024
3763,240001551,MK03,Gasal 2023/2024
3764,240003327,MK01,Gasal 2023/2024
3765,240001045,MK01,Gasal 2023/2024
3766,240006190,MK05,Gasal 2023/2024
3767,240003785,MK08,Gasal 2023/2024
3768,240001121,MK03,Gasal 2023/2024
3769,240002672,MK09,Gasal 2023/2024
3770,240001182,MK07,Gasal 2023/2024
3771,240003902,MK06,Gasal 2023/2024
3772,240006393,MK05,Gasal 2023/2024
3773,240001996,MK04,Gasal 2023/2024
3774,240000558,MK08,Gasal 2023/2024
3775,240004184,MK08,Gasal 2023/2024
3776,240003392,MK03,Gasal 2023/2024
3777,240003116,MK01,Gasal 2023/2024
3778,240003414,MK10,Gasal 2023/2024
3779,240004373,MK05,Gasal 2023/2024
3780,240004085,MK08,Gasal 2023/2024
3781,240004869,MK02,Gasal 2023/2024
3782,240006570,MK07,Gasal 2023/2024
3783,240001825,MK01,Gasal 2023/2024
3784,240006272,MK04,Gasal 2023/2024
3785,240004094,MK06,Gasal 2023/2024
3786,240004752,MK08,Gasal 2023/2024
3787,240002054,MK06,Gasal 2023/2024
3788,240006845,MK10,Gasal 2023/2024
3789,240003209,MK01,Gasal 2023/2024
3790,240004452,MK02,Gasal 2023/2024
3791,240006028,MK02,Gasal 2023/2024
3792,240002401,MK01,Gasal 2023/2024
3793,240000462,MK08,Gasal 2023/2024
3794,240005837,MK05,Gasal 2023/2024
3795,240001184,MK03,Gasal 2023/2024
3796,240002650,MK04,Gasal 2023/2024
3797,240005365,MK01,Gasal 2023/2024
3798,240005698,MK09,Gasal 2023/2024
3799,240003106,MK10,Gasal 2023/2024
3800,240001507,MK01,Gasal 2023/2024
3801,240003349,MK10,Gasal 2023/2024
3802,240006814,MK03,Gasal 2023/2024
3803,240003596,MK03,Gasal 2023/2024
3804,240000172,MK10,Gasal 2023/2024
3805,240000018,MK08,Gasal 2023/2024
3806,240001633,MK03,Gasal 2023/2024
3807,240001165,MK06,Gasal 2023/2024
3808,240003211,MK07,Gasal 2023/2024
3809,240003853,MK06,Gasal 2023/2024
3810,240005682,MK01,Gasal 2023/2024
3811,240002382,MK01,Gasal 2023/2024
3812,240000483,MK04,Gasal 2023/2024
3813,240005392,MK09,Gasal 2023/2024
3814,240006323,MK01,Gasal 2023/2024
3815,240006999,MK10,Gasal 2023/2024
3816,240004709,MK06,Gasal 2023/2024
3817,240006248,MK10,Gasal 2023/2024
3818,240005038,MK07,Gasal 2023/2024
3819,240000851,MK03,Gasal 2023/2024
3820,240002788,MK09,Gasal 2023/2024
3821,240004837,MK10,Gasal 2023/2024
3822,240000346,MK07,Gasal 2023/2024
3823,240000963,MK10,Gasal 2023/2024
3824,240003941,MK10,Gasal 2023/2024
3825,240002050,MK06,Gasal 2023/2024
3826,240003249,MK01,Gasal 2023/2024
3827,240002609,MK10,Gasal 2023/2024
3828,240005882,MK07,Gasal 2023/2024
3829,240001683,MK07,Gasal 2023/2024
3830,240000175,MK02,Gasal 2023/2024
3831,240001471,MK04,Gasal 2023/2024
3832,240003525,MK08,Gasal 2023/2024
3833,240003740,MK03,Gasal 2023/2024
3834,240000306,MK07,Gasal 2023/2024
3835,240000803,MK07,Gasal 2023/2024
3836,240003806,MK02,Gasal 2023/2024
3837,240003403,MK09,Gasal 2023/2024
3838,240006255,MK06,Gasal 2023/2024
3839,240002225,MK10,Gasal 2023/2024
3840,240005354,MK02,Gasal 2023/2024
3841,240002345,MK08,Gasal 2023/2024
3842,240004783,MK03,Gasal 2023/2024
3843,240002204,MK10,Gasal 2023/2024
3844,240000350,MK01,Gasal 2023/2024
3845,240001266,MK08,Gasal 2023/2024
3846,240003074,MK09,Gasal 2023/2024
3847,240003240,MK05,Gasal 2023/2024
3848,240005577,MK07,Gasal 2023/2024
3849,240004555,MK09,Gasal 2023/2024
3850,240002039,MK06,Gasal 2023/2024
3851,240000811,MK04,Gasal 2023/2024
3852,240002182,MK10,Gasal 2023/2024
3853,240002740,MK01,Gasal 2023/2024
3854,240004972,MK06,Gasal 2023/2024
