id_presensi,nim,kode_matakuliah,tanggal,status_kehadiran
1846,240004186,MK02,2026-05-07,Hadir
1847,240003110,MK09,2026-05-07,Hadir
1848,240004176,MK04,2026-05-07,Hadir
1849,240002137,MK02,2026-05-07,Hadir
1850,240000205,MK01,2026-05-07,Hadir
1851,240000119,MK05,2026-05-07,Hadir
1852,240002212,MK07,2026-05-07,Hadir
1853,240000182,MK01,2026-05-07,Hadir
1854,240001213,MK02,2026-05-07,Hadir
1855,240003535,MK02,2026-05-07,Hadir
1856,240000849,MK01,2026-05-07,Tidak Hadir
1857,240004177,MK01,2026-05-07,Hadir
1858,240003519,MK10,2026-05-07,Tidak Hadir
1859,240002967,MK04,2026-05-07,Hadir
1860,240004730,MK08,2026-05-07,Hadir
1861,240004988,MK09,2026-05-07,Tidak Hadir
1862,240003330,MK09,2026-05-07,Hadir
1863,240002734,MK08,2026-05-07,Hadir
1864,240004538,MK07,2026-05-07,Hadir
1865,240003815,MK04,2026-05-07,Hadir
1866,240001480,MK08,2026-05-07,Hadir
1867,240001306,MK09,2026-05-07,Hadir
1868,240002901,MK03,2026-05-07,Hadir
1869,240003052,MK10,2026-05-07,Hadir
1870,240000322,MK04,2026-05-07,Hadir
1871,240003835,MK02,2026-05-07,Hadir
1872,240003180,MK09,2026-05-07,Hadir
1873,240004623,MK10,2026-05-07,Hadir
1874,240002685,MK07,2026-05-07,Hadir
1875,240001096,MK10,2026-05-07,Hadir
1876,240004244,MK07,2026-05-07,Hadir
1877,240002249,MK02,2026-05-07,Tidak Hadir
1878,240003544,MK07,2026-05-07,Hadir
1879,240000507,MK09,2026-05-07,Hadir
1880,240003039,MK09,2026-05-07,Hadir
1881,240001621,MK06,2026-05-07,Tidak Hadir
1882,240003049,MK06,2026-05-07,Hadir
1883,240002136,MK03,2026-05-07,Hadir
1884,240001560,MK01,2026-05-07,Hadir
1885,240000461,MK04,2026-05-07,Hadir
1886,240004241,MK03,2026-05-07,Hadir
1887,240003236,MK10,2026-05-07,Hadir
1888,240002919,MK06,2026-05-07,Hadir
1889,240003436,MK08,2026-05-07,Hadir
1890,240000683,MK02,2026-05-07,Hadir
1891,240003271,MK02,2026-05-07,Tidak Hadir
1892,240002126,MK08,2026-05-07,Hadir
1893,240004120,MK05,2026-05-07,Tidak Hadir
1894,240002254,MK10,2026-05-07,Tidak Hadir
1895,240001389,MK04,2026-05-07,Hadir
1896,240000853,MK02,2026-05-07,Hadir
1897,240000436,MK05,2026-05-07,Hadir
1898,240004585,MK01,2026-05-07,Hadir
1899,240003416,MK02,2026-05-07,Tidak Hadir
1900,240000486,MK10,2026-05-07,Hadir
1901,240000975,MK02,2026-05-07,Hadir
1902,240004777,MK01,2026-05-07,Tidak Hadir
1903,240000753,MK07,2026-05-07,Hadir
1904,240004031,MK07,2026-05-07,Hadir
1905,240001997,MK03,2026-05-07,Hadir
1906,240001336,MK06,2026-05-07,Hadir
1907,240004003,MK06,2026-05-07,Hadir
1908,240001354,MK06,2026-05-07,Hadir
1909,240003340,MK03,2026-05-07,Tidak Hadir
1910,240002249,MK06,2026-05-07,Hadir
1911,240004558,MK06,2026-05-07,Hadir
1912,240003448,MK09,2026-05-07,Hadir
1913,240003847,MK10,2026-05-07,Hadir
1914,240004406,MK07,2026-05-07,Tidak Hadir
1915,240000015,MK10,2026-05-07,Hadir
1916,240002240,MK10,2026-05-07,Hadir
1917,240002311,MK03,2026-05-07,Hadir
1918,240003138,MK01,2026-05-07,Hadir
1919,240001399,MK02,2026-05-07,Hadir
1920,240003644,MK06,2026-05-07,Hadir
1921,240004723,MK08,2026-05-07,Hadir
1922,240001377,MK07,2026-05-07,Hadir
1923,240004929,MK03,2026-05-07,Hadir
1924,240004162,MK06,2026-05-07,Hadir
1925,240004117,MK09,2026-05-07,Hadir
1926,240003907,MK08,2026-05-07,Hadir
1927,240001151,MK06,2026-05-07,Hadir
1928,240003570,MK07,2026-05-07,Hadir
1929,240002258,MK05,2026-05-07,Hadir
1930,240001609,MK02,2026-05-07,Hadir
1931,240000688,MK02,2026-05-07,Hadir
1932,240000246,MK02,2026-05-07,Hadir
1933,240003734,MK04,2026-05-07,Tidak Hadir
1934,240001097,MK01,2026-05-07,Hadir
1935,240003727,MK07,2026-05-07,Hadir
1936,240002553,MK05,2026-05-07,Hadir
1937,240004008,MK10,2026-05-07,Hadir
1938,240002986,MK02,2026-05-07,Tidak Hadir
1939,240001497,MK09,2026-05-07,Hadir
1940,240002206,MK08,2026-05-07,Hadir
1941,240002845,MK02,2026-05-07,Hadir
1942,240004372,MK08,2026-05-07,Hadir
1943,240001132,MK01,2026-05-07,Hadir
1944,240001391,MK09,2026-05-07,Hadir
1945,240001661,MK04,2026-05-07,Hadir
1946,240003331,MK03,2026-05-07,Hadir
1947,240002588,MK09,2026-05-07,Tidak Hadir
1948,240000357,MK06,2026-05-07,Hadir
1949,240000035,MK09,2026-05-07,Hadir
1950,240003648,MK06,2026-05-07,Hadir
1951,240002685,MK05,2026-05-07,Hadir
1952,240001432,MK07,2026-05-07,Hadir
1953,240002184,MK09,2026-05-07,Hadir
1954,240002401,MK08,2026-05-07,Hadir
1955,240002289,MK08,2026-05-07,Hadir
1956,240003768,MK08,2026-05-07,Hadir
1957,240002318,MK06,2026-05-07,Hadir
1958,240002003,MK04,2026-05-07,Hadir
1959,240000371,MK05,2026-05-07,Tidak Hadir
1960,240004246,MK01,2026-05-07,Hadir
1961,240001150,MK02,2026-05-07,Hadir
1962,240001538,MK04,2026-05-07,Hadir
1963,240001377,MK08,2026-05-07,Hadir
1964,240004566,MK05,2026-05-07,Hadir
1965,240003081,MK06,2026-05-07,Hadir
1966,240000026,MK08,2026-05-07,Hadir
1967,240001133,MK07,2026-05-07,Hadir
1968,240003856,MK04,2026-05-07,Hadir
1969,240000050,MK03,2026-05-07,Hadir
1970,240003497,MK09,2026-05-07,Hadir
1971,240003632,MK01,2026-05-07,Hadir
1972,240000247,MK01,2026-05-07,Hadir
1973,240002714,MK08,2026-05-07,Hadir
1974,240002595,MK06,2026-05-07,Hadir
1975,240004090,MK03,2026-05-07,Hadir
1976,240001816,MK09,2026-05-07,Hadir
1977,240001461,MK06,2026-05-07,Hadir
1978,240004465,MK01,2026-05-07,Hadir
1979,240000332,MK05,2026-05-07,Hadir
1980,240004054,MK01,2026-05-07,Hadir
1981,240000210,MK07,2026-05-07,Hadir
1982,240003365,MK08,2026-05-07,Hadir
1983,240004273,MK05,2026-05-07,Hadir
1984,240002622,MK08,2026-05-07,Hadir
1985,240002583,MK04,2026-05-07,Hadir
1986,240004363,MK10,2026-05-07,Hadir
1987,240002120,MK10,2026-05-07,Hadir
1988,240002265,MK03,2026-05-07,Hadir
1989,240000347,MK10,2026-05-07,Hadir
1990,240003303,MK03,2026-05-07,Hadir
1991,240002899,MK03,2026-05-07,Hadir
1992,240004370,MK10,2026-05-07,Hadir
1993,240003615,MK01,2026-05-07,Tidak Hadir
1994,240001476,MK01,2026-05-07,Hadir
1995,240001118,MK02,2026-05-07,Tidak Hadir
1996,240003823,MK04,2026-05-07,Hadir
1997,240003678,MK04,2026-05-07,Tidak Hadir
1998,240002127,MK08,2026-05-07,Hadir
1999,240000843,MK01,2026-05-07,Hadir
2000,240004745,MK08,2026-05-07,Hadir
2001,240001405,MK08,2026-05-07,Hadir
2002,240003517,MK03,2026-05-07,Hadir
2003,240004326,MK09,2026-05-07,Hadir
2004,240000806,MK06,2026-05-07,Hadir
2005,240001754,MK02,2026-05-07,Tidak Hadir
2006,240004624,MK09,2026-05-07,Tidak Hadir
2007,240002281,MK03,2026-05-07,Hadir
2008,240003863,MK05,2026-05-07,Hadir
2009,240002710,MK06,2026-05-07,Tidak Hadir
2010,240000111,MK07,2026-05-07,Hadir
2011,240000229,MK06,2026-05-07,Tidak Hadir
2012,240002320,MK03,2026-05-07,Hadir
2013,240002323,MK08,2026-05-07,Hadir
2014,240003502,MK03,2026-05-07,Hadir
2015,240003897,MK06,2026-05-07,Hadir
2016,240002914,MK01,2026-05-07,Hadir
2017,240002595,MK04,2026-05-07,Hadir
2018,240004339,MK07,2026-05-07,Hadir
2019,240002975,MK05,2026-05-07,Hadir
2020,240000057,MK08,2026-05-07,Hadir
2021,240003000,MK03,2026-05-07,Hadir
2022,240003408,MK09,2026-05-07,Hadir
2023,240003865,MK09,2026-05-07,Tidak Hadir
2024,240004040,MK03,2026-05-07,Hadir
2025,240002819,MK02,2026-05-07,Hadir
2026,240002180,MK01,2026-05-07,Hadir
2027,240001199,MK02,2026-05-07,Hadir
2028,240004894,MK02,2026-05-07,Hadir
2029,240001335,MK01,2026-05-07,Hadir
2030,240001395,MK10,2026-05-07,Hadir
2031,240002743,MK08,2026-05-07,Hadir
2032,240001194,MK08,2026-05-07,Hadir
2033,240002174,MK07,2026-05-07,Hadir
2034,240000422,MK01,2026-05-07,Tidak Hadir
2035,240002895,MK10,2026-05-07,Hadir
2036,240004300,MK02,2026-05-07,Hadir
2037,240001090,MK03,2026-05-07,Hadir
2038,240000358,MK01,2026-05-07,Tidak Hadir
2039,240004739,MK09,2026-05-07,Hadir
2040,240004053,MK04,2026-05-07,Hadir
2041,240003522,MK02,2026-05-07,Hadir
2042,240000273,MK08,2026-05-07,Hadir
2043,240002727,MK07,2026-05-07,Hadir
2044,240002149,MK01,2026-05-07,Hadir
2045,240000657,MK10,2026-05-07,Hadir
2046,240003394,MK06,2026-05-07,Hadir
2047,240003224,MK06,2026-05-07,Hadir
2048,240003216,MK03,2026-05-07,Hadir
2049,240004337,MK09,2026-05-07,Tidak Hadir
2050,240001372,MK04,2026-05-07,Hadir
2051,240000521,MK05,2026-05-07,Hadir
2052,240002640,MK04,2026-05-07,Hadir
2053,240000382,MK04,2026-05-07,Tidak Hadir
2054,240003063,MK06,2026-05-07,Hadir
2055,240004833,MK05,2026-05-07,Hadir
2056,240003187,MK08,2026-05-07,Hadir
2057,240001358,MK09,2026-05-07,Hadir
2058,240001915,MK07,2026-05-07,Tidak Hadir
2059,240000417,MK07,2026-05-07,Hadir
2060,240000782,MK02,2026-05-07,Hadir
2061,240000700,MK01,2026-05-07,Hadir
2062,240000495,MK06,2026-05-07,Hadir
2063,240002713,MK03,2026-05-07,Hadir
2064,240004664,MK09,2026-05-07,Hadir
2065,240000392,MK06,2026-05-07,Hadir
2066,240001003,MK05,2026-05-07,Hadir
2067,240000449,MK10,2026-05-07,Hadir
2068,240003409,MK06,2026-05-07,Hadir
2069,240004755,MK05,2026-05-07,Hadir
2070,240002737,MK08,2026-05-07,Hadir
2071,240002535,MK01,2026-05-07,Hadir
2072,240001853,MK07,2026-05-07,Hadir
2073,240002692,MK02,2026-05-07,Tidak Hadir
2074,240003730,MK02,2026-05-07,Hadir
2075,240000909,MK06,2026-05-07,Hadir
2076,240003790,MK10,2026-05-07,Hadir
2077,240004570,MK09,2026-05-07,Hadir
2078,240002182,MK07,2026-05-07,Hadir
2079,240003285,MK07,2026-05-07,Hadir
2080,240000778,MK08,2026-05-07,Hadir
2081,240000456,MK06,2026-05-07,Hadir
2082,240002171,MK09,2026-05-07,Hadir
2083,240000985,MK01,2026-05-07,Hadir
2084,240001584,MK01,2026-05-07,Hadir
2085,240002762,MK10,2026-05-07,Hadir
2086,240001982,MK07,2026-05-07,Hadir
2087,240000837,MK03,2026-05-07,Hadir
2088,240001265,MK07,2026-05-07,Hadir
2089,240002224,MK09,2026-05-07,Hadir
2090,240002988,MK05,2026-05-07,Hadir
2091,240001755,MK06,2026-05-07,Hadir
2092,240001247,MK03,2026-05-07,Hadir
2093,240000441,MK06,2026-05-07,Hadir
2094,240003731,MK01,2026-05-07,Hadir
2095,240000353,MK03,2026-05-07,Hadir
2096,240002794,MK04,2026-05-07,Hadir
2097,240001939,MK01,2026-05-07,Hadir
2098,240001833,MK03,2026-05-07,Hadir
2099,240001289,MK01,2026-05-07,Hadir
2100,240004283,MK10,2026-05-07,Hadir
2101,240001314,MK05,2026-05-07,Hadir
2102,240003202,MK04,2026-05-07,Hadir
2103,240002907,MK02,2026-05-07,Hadir
2104,240004935,MK07,2026-05-07,Hadir
2105,240001559,MK04,2026-05-07,Hadir
2106,240002564,MK08,2026-05-07,Hadir
2107,240002318,MK08,2026-05-07,Hadir
2108,240003498,MK03,2026-05-07,Tidak Hadir
2109,240003479,MK06,2026-05-07,Hadir
2110,240002628,MK05,2026-05-07,Hadir
2111,240002454,MK04,2026-05-07,Hadir
2112,240004561,MK09,2026-05-07,Tidak Hadir
2113,240003810,MK05,2026-05-07,Hadir
2114,240003368,MK09,2026-05-07,Hadir
2115,240002532,MK03,2026-05-07,Hadir
2116,240004058,MK03,2026-05-07,Hadir
2117,240001009,MK02,2026-05-07,Hadir
2118,240002937,MK04,2026-05-07,Hadir
2119,240001246,MK06,2026-05-07,Tidak Hadir
2120,240003689,MK10,2026-05-07,Tidak Hadir
2121,240000717,MK10,2026-05-07,Hadir
2122,240002470,MK06,2026-05-07,Hadir
2123,240002429,MK09,2026-05-07,Hadir
2124,240001945,MK08,2026-05-07,Hadir
2125,240004472,MK02,2026-05-07,Tidak Hadir
2126,240004717,MK10,2026-05-07,Hadir
2127,240002909,MK07,2026-05-07,Hadir
2128,240001676,MK01,2026-05-07,Hadir
2129,240000638,MK03,2026-05-07,Hadir
2130,240004063,MK03,2026-05-07,Tidak Hadir
2131,240004241,MK04,2026-05-07,Hadir
2132,240003477,MK06,2026-05-07,Hadir
2133,240002063,MK03,2026-05-07,Hadir
2134,240002486,MK02,2026-05-07,Hadir
2135,240000980,MK07,2026-05-07,Hadir
2136,240003738,MK01,2026-05-07,Hadir
2137,240002166,MK05,2026-05-07,Hadir
2138,240004333,MK09,2026-05-07,Hadir
2139,240002600,MK08,2026-05-07,Hadir
2140,240001643,MK08,2026-05-07,Tidak Hadir
2141,240002253,MK10,2026-05-07,Hadir
2142,240000158,MK05,2026-05-07,Hadir
2143,240004573,MK09,2026-05-07,Hadir
2144,240000357,MK05,2026-05-07,Hadir
2145,240002336,MK08,2026-05-07,Hadir
2146,240000799,MK06,2026-05-07,Hadir
2147,240004838,MK08,2026-05-07,Hadir
2148,240003237,MK10,2026-05-07,Tidak Hadir
2149,240000503,MK02,2026-05-07,Hadir
2150,240003547,MK01,2026-05-07,Hadir
2151,240001752,MK05,2026-05-07,Hadir
2152,240001181,MK06,2026-05-07,Tidak Hadir
2153,240003938,MK08,2026-05-07,Hadir
2154,240002492,MK01,2026-05-07,Hadir
2155,240001796,MK02,2026-05-07,Hadir
2156,240004262,MK09,2026-05-07,Tidak Hadir
2157,240001606,MK03,2026-05-07,Hadir
2158,240004537,MK01,2026-05-07,Hadir
2159,240000541,MK07,2026-05-07,Hadir
2160,240004163,MK02,2026-05-07,Hadir
2161,240004352,MK04,2026-05-07,Hadir
2162,240004147,MK04,2026-05-07,Tidak Hadir
2163,240000431,MK08,2026-05-07,Tidak Hadir
2164,240004202,MK04,2026-05-07,Hadir
2165,240002110,MK07,2026-05-07,Hadir
2166,240002232,MK07,2026-05-07,Hadir
2167,240000943,MK09,2026-05-07,Tidak Hadir
2168,240001219,MK06,2026-05-07,Hadir
2169,240003134,MK03,2026-05-07,Tidak Hadir
2170,240002402,MK09,2026-05-07,Hadir
2171,240000403,MK02,2026-05-07,Hadir
2172,240001344,MK05,2026-05-07,Hadir
2173,240000531,MK05,2026-05-07,Hadir
2174,240003961,MK02,2026-05-07,Hadir
2175,240004005,MK05,2026-05-07,Tidak Hadir
2176,240003186,MK06,2026-05-07,Hadir
2177,240000353,MK06,2026-05-07,Hadir
2178,240001101,MK06,2026-05-07,Hadir
2179,240000258,MK07,2026-05-07,Hadir
2180,240002474,MK05,2026-05-07,Hadir
2181,240003898,MK02,2026-05-07,Hadir
2182,240004468,MK06,2026-05-07,Tidak Hadir
2183,240004632,MK01,2026-05-07,Hadir
2184,240003248,MK03,2026-05-07,Hadir
2185,240003790,MK10,2026-05-07,Tidak Hadir
2186,240004612,MK09,2026-05-07,Hadir
2187,240002119,MK08,2026-05-07,Hadir
2188,240003956,MK06,2026-05-07,Hadir
2189,240000815,MK09,2026-05-07,Hadir
2190,240001219,MK02,2026-05-07,Hadir
2191,240003114,MK10,2026-05-07,Hadir
2192,240000658,MK10,2026-05-07,Hadir
2193,240001774,MK05,2026-05-07,Hadir
2194,240003222,MK08,2026-05-07,Hadir
2195,240003109,MK03,2026-05-07,Hadir
2196,240001406,MK03,2026-05-07,Hadir
2197,240000732,MK03,2026-05-07,Tidak Hadir
2198,240001852,MK10,2026-05-07,Hadir
2199,240001353,MK02,2026-05-07,Hadir
2200,240002198,MK09,2026-05-07,Hadir
2201,240001732,MK04,2026-05-07,Hadir
2202,240003026,MK02,2026-05-07,Tidak Hadir
2203,240004208,MK03,2026-05-07,Hadir
2204,240000502,MK01,2026-05-07,Hadir
2205,240001732,MK05,2026-05-07,Hadir
2206,240002046,MK07,2026-05-07,Hadir
2207,240000013,MK08,2026-05-07,Hadir
2208,240004067,MK06,2026-05-07,Hadir
2209,240001564,MK06,2026-05-07,Hadir
2210,240002169,MK01,2026-05-07,Hadir
2211,240001242,MK07,2026-05-07,Tidak Hadir
2212,240001313,MK10,2026-05-07,Tidak Hadir
2213,240002958,MK05,2026-05-07,Hadir
2214,240004941,MK10,2026-05-07,Hadir
2215,240000564,MK07,2026-05-07,Hadir
2216,240002848,MK01,2026-05-07,Tidak Hadir
2217,240003529,MK04,2026-05-07,Hadir
2218,240002964,MK01,2026-05-07,Hadir
2219,240003464,MK03,2026-05-07,Hadir
2220,240001947,MK08,2026-05-07,Hadir
2221,240000097,MK10,2026-05-07,Hadir
2222,240001239,MK07,2026-05-07,Hadir
2223,240002156,MK07,2026-05-07,Hadir
2224,240000723,MK10,2026-05-07,Hadir
2225,240004179,MK01,2026-05-07,Hadir
2226,240000793,MK05,2026-05-07,Hadir
2227,240000131,MK04,2026-05-07,Hadir
2228,240000609,MK06,2026-05-07,Hadir
2229,240001676,MK06,2026-05-07,Hadir
2230,240003821,MK06,2026-05-07,Hadir
2231,240001271,MK01,2026-05-07,Hadir
2232,240003326,MK03,2026-05-07,Hadir
2233,240004311,MK10,2026-05-07,Tidak Hadir
2234,240002135,MK01,2026-05-07,Hadir
2235,240000484,MK04,2026-05-07,Hadir
2236,240004545,MK05,2026-05-07,Hadir
2237,240001493,MK08,2026-05-07,Hadir
2238,240003783,MK01,2026-05-07,Tidak Hadir
2239,240001589,MK02,2026-05-07,Hadir
2240,240004607,MK05,2026-05-07,Hadir
2241,240000870,MK04,2026-05-07,Hadir
2242,240004402,MK10,2026-05-07,Hadir
2243,240002323,MK10,2026-05-07,Hadir
2244,240001685,MK04,2026-05-07,Hadir
2245,240001742,MK10,2026-05-07,Hadir
2246,240002054,MK07,2026-05-07,Hadir
2247,240002341,MK02,2026-05-07,Tidak Hadir
2248,240000780,MK10,2026-05-07,Hadir
2249,240003225,MK03,2026-05-07,Hadir
2250,240003819,MK05,2026-05-07,Hadir
2251,240002513,MK09,2026-05-07,Hadir
2252,240002741,MK08,2026-05-07,Hadir
2253,240003307,MK07,2026-05-07,Hadir
2254,240000249,MK10,2026-05-07,Hadir
2255,240001866,MK06,2026-05-07,Hadir
2256,240000627,MK04,2026-05-07,Hadir
2257,240000851,MK04,2026-05-07,Hadir
2258,240003886,MK06,2026-05-07,Hadir
2259,240000283,MK09,2026-05-07,Hadir
2260,240002406,MK10,2026-05-07,Hadir
2261,240003711,MK08,2026-05-07,Hadir
2262,240003347,MK08,2026-05-07,Hadir
2263,240000366,MK03,2026-05-07,Hadir
2264,240002476,MK02,2026-05-07,Hadir
2265,240003885,MK02,2026-05-07,Hadir
2266,240001975,MK02,2026-05-07,Hadir
2267,240003136,MK04,2026-05-07,Hadir
2268,240004162,MK08,2026-05-07,Hadir
2269,240003524,MK09,2026-05-07,Tidak Hadir
2270,240004557,MK01,2026-05-07,Hadir
2271,240003332,MK08,2026-05-07,Hadir
2272,240001564,MK03,2026-05-07,Hadir
2273,240003700,MK08,2026-05-07,Hadir
2274,240000989,MK02,2026-05-07,Hadir
2275,240002296,MK10,2026-05-07,Hadir
2276,240001545,MK08,2026-05-07,Hadir
2277,240000845,MK10,2026-05-07,Tidak Hadir
2278,240001390,MK06,2026-05-07,Hadir
2279,240000179,MK07,2026-05-07,Hadir
2280,240003711,MK02,2026-05-07,Hadir
2281,240000748,MK01,2026-05-07,Hadir
2282,240002378,MK02,2026-05-07,Hadir
2283,240000373,MK07,2026-05-07,Hadir
2284,240003651,MK02,2026-05-07,Hadir
2285,240002955,MK05,2026-05-07,Hadir
2286,240000082,MK03,2026-05-07,Hadir
2287,240002246,MK05,2026-05-07,Hadir
2288,240003488,MK08,2026-05-07,Hadir
2289,240002019,MK07,2026-05-07,Hadir
2290,240002579,MK08,2026-05-07,Tidak Hadir
2291,240003771,MK02,2026-05-07,Hadir
2292,240003616,MK02,2026-05-07,Hadir
2293,240003265,MK03,2026-05-07,Hadir
2294,240001251,MK04,2026-05-07,Hadir
2295,240001449,MK06,2026-05-07,Hadir
2296,240001526,MK10,2026-05-07,Hadir
2297,240001301,MK02,2026-05-07,Tidak Hadir
2298,240001214,MK03,2026-05-07,Hadir
2299,240004792,MK02,2026-05-07,Hadir
2300,240004718,MK02,2026-05-07,Hadir
2301,240003141,MK06,2026-05-07,Hadir
2302,240000340,MK09,2026-05-07,Hadir
2303,240000674,MK09,2026-05-07,Hadir
2304,240004690,MK07,2026-05-07,Hadir
2305,240003895,MK09,2026-05-07,Hadir
2306,240004905,MK07,2026-05-07,Hadir
2307,240001768,MK04,2026-05-07,Hadir
2308,240002445,MK04,2026-05-07,Hadir
2309,240004344,MK01,2026-05-07,Hadir
2310,240001427,MK07,2026-05-07,Hadir
2311,240000161,MK07,2026-05-07,Hadir
2312,240002004,MK05,2026-05-07,Hadir
2313,240003564,MK08,2026-05-07,Hadir
2314,240000986,MK06,2026-05-07,Hadir
2315,240002952,MK03,2026-05-07,Hadir
2316,240004616,MK05,2026-05-07,Hadir
2317,240002173,MK10,2026-05-07,Hadir
2318,240004695,MK09,2026-05-07,Hadir
2319,240002826,MK05,2026-05-07,Hadir
2320,240004285,MK07,2026-05-07,Hadir
2321,240002654,MK02,2026-05-07,Tidak Hadir
2322,240004702,MK06,2026-05-07,Hadir
2323,240001576,MK10,2026-05-07,Hadir
2324,240002124,MK04,2026-05-07,Hadir
2325,240001921,MK01,2026-05-07,Hadir
2326,240001376,MK02,2026-05-07,Hadir
2327,240003135,MK03,2026-05-07,Tidak Hadir
2328,240004954,MK08,2026-05-07,Hadir
2329,240002051,MK01,2026-05-07,Hadir
2330,240002288,MK06,2026-05-07,Hadir
2331,240000448,MK09,2026-05-07,Hadir
2332,240003704,MK07,2026-05-07,Hadir
2333,240003134,MK03,2026-05-07,Tidak Hadir
2334,240000758,MK03,2026-05-07,Hadir
2335,240001849,MK08,2026-05-07,Hadir
2336,240000551,MK08,2026-05-07,Hadir
2337,240001657,MK09,2026-05-07,Hadir
2338,240000973,MK10,2026-05-07,Hadir
2339,240001604,MK03,2026-05-07,Hadir
2340,240002171,MK08,2026-05-07,Hadir
2341,240003172,MK08,2026-05-07,Tidak Hadir
2342,240002720,MK06,2026-05-07,Hadir
2343,240003649,MK08,2026-05-07,Hadir
2344,240002445,MK01,2026-05-07,Hadir
2345,240000903,MK02,2026-05-07,Hadir
2346,240003947,MK01,2026-05-07,Hadir
2347,240004146,MK03,2026-05-07,Hadir
2348,240001008,MK08,2026-05-07,Tidak Hadir
2349,240002054,MK04,2026-05-07,Hadir
2350,240002002,MK03,2026-05-07,Hadir
2351,240000952,MK06,2026-05-07,Hadir
2352,240002695,MK10,2026-05-07,Hadir
2353,240000324,MK02,2026-05-07,Tidak Hadir
2354,240001056,MK10,2026-05-07,Hadir
2355,240003567,MK03,2026-05-07,Hadir
2356,240001912,MK01,2026-05-07,Hadir
2357,240003235,MK10,2026-05-07,Tidak Hadir
2358,240004802,MK05,2026-05-07,Hadir
2359,240004621,MK01,2026-05-07,Hadir
2360,240003403,MK09,2026-05-07,Hadir
2361,240001189,MK02,2026-05-07,Hadir
2362,240000278,MK03,2026-05-07,Hadir
2363,240002698,MK05,2026-05-07,Hadir
2364,240002962,MK06,2026-05-07,Hadir
2365,240002704,MK07,2026-05-07,Tidak Hadir
2366,240001393,MK07,2026-05-07,Hadir
2367,240003666,MK10,2026-05-07,Hadir
2368,240001094,MK02,2026-05-07,Hadir
2369,240000424,MK01,2026-05-07,Hadir
2370,240004489,MK05,2026-05-07,Hadir
2371,240003658,MK10,2026-05-07,Hadir
2372,240001911,MK01,2026-05-07,Hadir
2373,240004021,MK01,2026-05-07,Hadir
2374,240004619,MK08,2026-05-07,Hadir
2375,240004300,MK03,2026-05-07,Hadir
2376,240001920,MK06,2026-05-07,Hadir
2377,240001136,MK01,2026-05-07,Hadir
2378,240000427,MK01,2026-05-07,Hadir
2379,240004527,MK02,2026-05-07,Hadir
2380,240003192,MK06,2026-05-07,Hadir
2381,240002629,MK01,2026-05-07,Hadir
2382,240003309,MK06,2026-05-07,Hadir
2383,240003882,MK08,2026-05-07,Hadir
2384,240001233,MK04,2026-05-07,Hadir
2385,240000893,MK04,2026-05-07,Hadir
2386,240000390,MK02,2026-05-07,Hadir
2387,240001199,MK06,2026-05-07,Hadir
2388,240002413,MK07,2026-05-07,Hadir
2389,240004308,MK02,2026-05-07,Hadir
2390,240001208,MK01,2026-05-07,Hadir
2391,240004467,MK06,2026-05-07,Tidak Hadir
2392,240003288,MK01,2026-05-07,Hadir
2393,240001568,MK04,2026-05-07,Hadir
2394,240003067,MK06,2026-05-07,Hadir
2395,240003879,MK02,2026-05-07,Hadir
2396,240004456,MK06,2026-05-07,Hadir
2397,240001138,MK03,2026-05-07,Hadir
2398,240004193,MK04,2026-05-07,Hadir
2399,240002820,MK07,2026-05-07,Hadir
2400,240003605,MK07,2026-05-07,Hadir
2401,240002079,MK01,2026-05-07,Hadir
2402,240002853,MK09,2026-05-07,Hadir
2403,240004594,MK09,2026-05-07,Hadir
2404,240004571,MK07,2026-05-07,Hadir
2405,240000604,MK01,2026-05-07,Hadir
2406,240002577,MK01,2026-05-07,Hadir
2407,240003258,MK06,2026-05-07,Hadir
2408,240000632,MK08,2026-05-07,Tidak Hadir
2409,240001825,MK04,2026-05-07,Tidak Hadir
2410,240000702,MK10,2026-05-07,Hadir
2411,240004108,MK10,2026-05-07,Hadir
2412,240002353,MK08,2026-05-07,Hadir
2413,240002649,MK01,2026-05-07,Hadir
2414,240003452,MK04,2026-05-07,Hadir
2415,240002123,MK06,2026-05-07,Hadir
2416,240000413,MK02,2026-05-07,Hadir
2417,240004656,MK05,2026-05-07,Hadir
2418,240001696,MK01,2026-05-07,Hadir
2419,240001696,MK04,2026-05-07,Hadir
2420,240000475,MK02,2026-05-07,Hadir
2421,240003359,MK01,2026-05-07,Hadir
2422,240003771,MK09,2026-05-07,Hadir
2423,240001681,MK09,2026-05-07,Hadir
2424,240000687,MK05,2026-05-07,Hadir
2425,240001910,MK01,2026-05-07,Hadir
2426,240001726,MK09,2026-05-07,Hadir
2427,240004839,MK01,2026-05-07,Hadir
2428,240002730,MK02,2026-05-07,Hadir
2429,240003913,MK07,2026-05-07,Hadir
2430,240004140,MK08,2026-05-07,Hadir
2431,240001669,MK06,2026-05-07,Hadir
2432,240000184,MK07,2026-05-07,Hadir
2433,240003833,MK03,2026-05-07,Tidak Hadir
2434,240001147,MK01,2026-05-07,Hadir
2435,240003337,MK03,2026-05-07,Hadir
2436,240001189,MK10,2026-05-07,Hadir
2437,240004058,MK10,2026-05-07,Hadir
2438,240001755,MK09,2026-05-07,Tidak Hadir
2439,240000788,MK05,2026-05-07,Tidak Hadir
